,id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,No,Yes
1224,1225,256.0,412.0,1111.0,0.0,2.3084873670979085,3,0.0,24,0,89,67,98,94,89,60,95,1.0,0.0
1225,1226,212.0,10.0,891.0,0.0,-0.43318409026302795,1,1.0,28,0,94,66,68,94,62,76,77,0.0,1.0
1226,1227,119.0,135.0,492.0,1.0,-0.43318409026302795,6,0.0,6,1,89,64,78,85,68,84,99,1.0,0.0
1227,1228,65.0,286.0,266.0,0.0,2.3084873670979085,9,1.0,5,0,74,79,82,51,67,65,82,0.0,1.0
1228,1229,185.0,539.0,727.0,0.0,-0.43318409026302795,2,0.0,12,0,95,82,70,81,94,93,69,1.0,0.0
1229,1230,237.0,80.0,1012.0,1.0,-0.43318409026302795,7,0.0,3,1,93,74,98,100,62,83,87,1.0,0.0
1230,1231,215.0,221.0,903.0,0.0,-0.43318409026302795,4,0.0,26,0,94,91,98,94,88,97,94,1.0,0.0
1231,1232,280.0,671.0,1214.0,0.0,-0.43318409026302795,4,0.0,18,0,85,80,84,96,45,84,90,1.0,0.0
1232,1233,425.0,705.0,1900.0,0.0,-0.43318409026302795,5,0.0,31,0,94,98,74,94,35,95,80,1.0,0.0
1233,1234,193.0,310.0,749.0,0.0,-0.43318409026302795,1,0.0,17,0,95,88,85,66,70,72,97,1.0,0.0
1234,1235,192.0,249.0,748.0,0.0,-0.43318409026302795,2,1.0,23,0,97,82,100,69,64,73,88,0.0,1.0
1235,1236,62.0,156.0,249.0,1.0,-0.43318409026302795,0,0.0,17,1,100,83,67,77,88,76,84,1.0,0.0
1236,1237,222.0,534.0,935.0,1.0,-0.43318409026302795,4,0.0,29,1,99,65,97,89,87,72,86,1.0,0.0
1237,1238,181.0,393.0,712.0,0.0,-0.43318409026302795,0,0.0,13,0,97,67,79,76,76,66,97,1.0,0.0
1238,1239,120.0,209.0,523.0,0.0,2.3084873670979085,10,1.0,2,0,53,98,66,80,82,89,85,0.0,1.0
1239,1240,90.0,361.0,353.0,0.0,-0.43318409026302795,3,0.0,35,0,99,85,98,91,86,97,85,1.0,0.0
1240,1241,428.0,334.0,1906.0,0.0,-0.43318409026302795,5,0.0,35,0,99,89,88,94,99,89,92,1.0,0.0
1241,1242,363.0,278.0,1620.0,1.0,-0.43318409026302795,3,0.0,28,1,79,83,78,89,83,79,76,1.0,0.0
1242,1243,93.0,513.0,398.0,1.0,2.3084873670979085,6,1.0,2,1,94,95,75,73,51,89,77,0.0,1.0
1243,1244,346.0,383.0,1541.0,1.0,-0.43318409026302795,6,1.0,28,1,97,73,92,64,66,96,65,0.0,1.0
1244,1245,303.0,255.0,1299.0,1.0,-0.43318409026302795,3,1.0,26,1,87,70,65,64,30,72,68,0.0,1.0
1245,1246,209.0,334.0,864.0,1.0,-0.43318409026302795,7,0.0,26,1,82,82,87,92,64,70,72,1.0,0.0
1246,1247,135.0,12.0,573.0,0.0,-0.43318409026302795,1,0.0,22,0,94,98,96,88,96,61,80,1.0,0.0
1247,1248,422.0,267.0,1883.0,1.0,2.3084873670979085,1,0.0,26,1,99,85,97,72,79,92,82,1.0,0.0
1248,1249,20.0,294.0,74.0,0.0,-0.43318409026302795,1,0.0,16,0,68,83,74,87,71,86,82,1.0,0.0
1249,1250,404.0,655.0,1808.0,0.0,-0.43318409026302795,10,0.0,2,0,67,82,81,83,57,59,91,1.0,0.0
1250,1251,119.0,202.0,494.0,1.0,-0.43318409026302795,4,1.0,10,1,92,65,81,79,84,85,74,0.0,1.0
1251,1252,415.0,384.0,1841.0,0.0,-0.43318409026302795,3,1.0,21,0,69,77,82,93,92,90,71,0.0,1.0
1252,1253,151.0,336.0,629.0,1.0,2.3084873670979085,1,0.0,30,1,92,98,61,99,77,72,75,1.0,0.0
1253,1254,47.0,462.0,207.0,0.0,-0.43318409026302795,6,0.0,24,0,90,64,90,75,64,96,71,1.0,0.0
1254,1255,6.0,10.0,20.0,1.0,2.3084873670979085,1,0.0,33,1,91,92,73,97,61,63,71,1.0,0.0
1255,1256,247.0,435.0,1053.0,0.0,-0.43318409026302795,5,0.0,3,0,65,67,91,81,97,99,75,1.0,0.0
1256,1257,375.0,137.0,1679.0,0.0,-0.43318409026302795,2,0.0,34,0,98,80,70,60,88,65,92,1.0,0.0
1257,1258,244.0,515.0,1043.0,0.0,-0.43318409026302795,6,1.0,2,0,70,89,78,87,87,62,85,0.0,1.0
1258,1259,311.0,188.0,1335.0,0.0,-0.43318409026302795,2,0.0,17,0,97,97,90,69,75,68,70,1.0,0.0
1259,1260,298.0,171.0,1261.0,1.0,-0.43318409026302795,1,0.0,18,1,80,71,89,81,75,81,63,1.0,0.0
1260,1261,128.0,38.0,555.0,1.0,-0.43318409026302795,2,0.0,16,1,70,75,79,77,65,92,78,1.0,0.0
1261,1262,373.0,561.0,1665.0,1.0,-0.43318409026302795,3,1.0,21,1,96,79,92,85,95,69,65,0.0,1.0
1262,1263,84.0,241.0,325.0,1.0,-0.43318409026302795,1,0.0,24,1,99,62,65,67,97,73,96,1.0,0.0
1263,1264,18.0,188.0,58.0,0.0,-0.43318409026302795,3,1.0,27,0,76,72,97,65,87,93,84,0.0,1.0
1264,1265,149.0,667.0,617.0,0.0,2.3084873670979085,4,1.0,24,0,86,68,98,87,61,78,96,0.0,1.0
1265,1266,222.0,617.0,937.0,1.0,-0.43318409026302795,5,0.0,27,1,98,100,100,81,73,75,99,1.0,0.0
1266,1267,254.0,301.0,1088.0,1.0,-0.43318409026302795,3,0.0,14,1,88,74,88,92,83,71,89,1.0,0.0
1267,1268,230.0,407.0,974.0,1.0,-0.43318409026302795,8,0.0,30,1,89,65,71,96,65,63,100,1.0,0.0
1268,1269,210.0,601.0,881.0,0.0,-0.43318409026302795,1,0.0,24,0,88,100,89,87,76,89,85,1.0,0.0
1269,1270,384.0,396.0,1733.0,0.0,-0.43318409026302795,4,0.0,0,0,78,73,89,86,69,84,97,1.0,0.0
1270,1271,253.0,24.0,1074.0,1.0,-0.43318409026302795,3,0.0,35,1,87,85,96,98,88,99,92,1.0,0.0
1271,1272,293.0,567.0,1241.0,0.0,-0.43318409026302795,2,0.0,21,0,90,76,64,88,80,75,70,1.0,0.0
1272,1273,373.0,289.0,1661.0,1.0,2.3084873670979085,1,0.0,15,1,88,67,90,89,49,85,63,1.0,0.0
1273,1274,385.0,615.0,1741.0,0.0,-0.43318409026302795,1,0.0,5,0,99,72,90,83,90,99,97,1.0,0.0
1274,1275,386.0,102.0,1742.0,1.0,2.3084873670979085,10,0.0,3,1,41,99,84,63,92,72,81,1.0,0.0
1275,1276,400.0,344.0,1772.0,0.0,-0.43318409026302795,4,0.0,8,0,98,90,70,97,69,79,74,1.0,0.0
1276,1277,180.0,0.0,700.0,0.0,-0.43318409026302795,0,0.0,1,0,91,66,91,62,82,69,62,1.0,0.0
1277,1278,349.0,325.0,1552.0,0.0,2.3084873670979085,9,1.0,5,0,68,72,92,51,96,88,81,0.0,1.0
1278,1279,114.0,637.0,478.0,0.0,2.3084873670979085,1,1.0,26,0,79,100,79,60,100,84,93,0.0,1.0
1279,1280,41.0,32.0,187.0,0.0,-0.43318409026302795,2,0.0,24,0,77,66,61,98,90,95,73,1.0,0.0
1280,1281,204.0,360.0,827.0,0.0,-0.43318409026302795,5,0.0,24,0,89,100,90,81,86,80,92,1.0,0.0
1281,1282,381.0,551.0,1723.0,1.0,2.3084873670979085,0,1.0,9,1,94,69,80,66,62,61,88,0.0,1.0
1282,1283,373.0,377.0,1664.0,1.0,-0.43318409026302795,2,0.0,3,1,80,85,85,60,77,90,81,1.0,0.0
1283,1284,363.0,270.0,1618.0,1.0,-0.43318409026302795,2,0.0,1,1,79,88,97,94,89,82,97,1.0,0.0
1284,1285,400.0,551.0,1775.0,0.0,-0.43318409026302795,2,0.0,15,0,92,65,88,78,67,95,96,1.0,0.0
1285,1286,258.0,195.0,1121.0,0.0,-0.43318409026302795,5,0.0,32,0,85,62,92,89,92,75,78,1.0,0.0
1286,1287,193.0,682.0,751.0,0.0,-0.43318409026302795,3,0.0,26,0,75,83,66,70,57,77,96,1.0,0.0
1287,1288,292.0,311.0,1239.0,1.0,-0.43318409026302795,5,1.0,32,1,88,65,75,73,66,98,81,0.0,1.0
1288,1289,283.0,329.0,1220.0,1.0,-0.43318409026302795,0,0.0,35,1,93,89,88,86,85,89,95,1.0,0.0
1289,1290,0.0,482.0,3.0,1.0,-0.43318409026302795,3,0.0,2,1,86,93,91,64,69,71,64,1.0,0.0
1290,1291,424.0,614.0,1897.0,1.0,-0.43318409026302795,1,0.0,13,1,62,91,92,61,85,98,72,1.0,0.0
1291,1292,126.0,58.0,544.0,0.0,2.3084873670979085,2,1.0,20,0,82,74,80,60,96,76,99,0.0,1.0
1292,1293,404.0,500.0,1805.0,0.0,-0.43318409026302795,5,0.0,5,0,83,94,77,97,78,60,85,1.0,0.0
1293,1294,435.0,255.0,1924.0,1.0,-0.43318409026302795,1,0.0,5,1,98,75,62,64,68,80,79,1.0,0.0
1294,1295,354.0,161.0,1566.0,0.0,-0.43318409026302795,2,0.0,34,0,84,74,90,99,90,92,72,1.0,0.0
1295,1296,11.0,275.0,35.0,0.0,-0.43318409026302795,6,0.0,34,0,91,75,82,68,88,98,88,1.0,0.0
1296,1297,115.0,631.0,480.0,1.0,-0.43318409026302795,2,0.0,21,1,83,81,96,62,66,90,91,1.0,0.0
1297,1298,18.0,195.0,59.0,0.0,-0.43318409026302795,4,0.0,27,0,83,63,84,82,78,60,71,1.0,0.0
1298,1299,380.0,484.0,1716.0,1.0,-0.43318409026302795,0,0.0,31,1,90,72,62,84,74,75,100,1.0,0.0
1299,1300,211.0,336.0,889.0,1.0,-0.43318409026302795,4,0.0,31,1,81,92,97,73,90,90,60,1.0,0.0
1300,1301,36.0,609.0,169.0,0.0,2.3084873670979085,3,0.0,12,0,89,67,87,61,91,80,76,1.0,0.0
1301,1302,93.0,378.0,389.0,1.0,-0.43318409026302795,2,0.0,13,1,97,65,96,92,91,66,74,1.0,0.0
1302,1303,296.0,308.0,1256.0,1.0,-0.43318409026302795,3,0.0,28,1,97,88,88,79,100,74,83,1.0,0.0
1303,1304,98.0,88.0,412.0,1.0,-0.43318409026302795,5,0.0,27,1,100,89,98,81,78,91,87,1.0,0.0
1304,1305,72.0,682.0,285.0,0.0,2.3084873670979085,3,0.0,4,0,98,63,82,61,79,70,86,1.0,0.0
1305,1306,363.0,81.0,1613.0,1.0,-0.43318409026302795,2,0.0,33,1,97,98,83,87,60,78,70,1.0,0.0
1306,1307,152.0,695.0,644.0,0.0,-0.43318409026302795,4,0.0,18,0,78,80,73,91,34,73,60,1.0,0.0
1307,1308,148.0,601.0,607.0,0.0,-0.43318409026302795,0,0.0,29,0,100,92,67,89,90,83,89,1.0,0.0
1308,1309,204.0,395.0,830.0,0.0,-0.43318409026302795,1,0.0,13,0,92,77,89,97,61,93,82,1.0,0.0
1309,1310,119.0,601.0,517.0,1.0,-0.43318409026302795,4,0.0,5,1,81,95,84,85,82,62,63,1.0,0.0
1310,1311,281.0,334.0,1216.0,0.0,-0.43318409026302795,6,0.0,15,0,98,67,74,94,94,96,85,1.0,0.0
1311,1312,300.0,230.0,1277.0,1.0,-0.43318409026302795,2,0.0,2,1,62,74,98,97,72,72,95,1.0,0.0
1312,1313,398.0,140.0,1760.0,0.0,-0.43318409026302795,3,0.0,27,0,95,88,85,86,76,78,81,1.0,0.0
1313,1314,422.0,23.0,1878.0,1.0,-0.43318409026302795,1,0.0,22,1,87,90,80,88,71,95,81,1.0,0.0
1314,1315,404.0,248.0,1801.0,0.0,-0.43318409026302795,5,1.0,24,0,85,85,67,91,75,93,81,0.0,1.0
1315,1316,333.0,275.0,1468.0,0.0,-0.43318409026302795,6,0.0,27,0,96,72,66,80,72,83,98,1.0,0.0
1316,1317,104.0,443.0,427.0,0.0,-0.43318409026302795,2,0.0,25,0,83,63,66,67,60,60,61,1.0,0.0
1317,1318,174.0,36.0,686.0,1.0,-0.43318409026302795,3,0.0,17,1,89,92,88,99,92,62,71,1.0,0.0
1318,1319,110.0,129.0,454.0,1.0,-0.43318409026302795,1,0.0,14,1,90,73,98,72,69,84,86,1.0,0.0
1319,1320,365.0,367.0,1642.0,0.0,-0.43318409026302795,5,0.0,14,0,99,72,74,88,90,81,95,1.0,0.0
1320,1321,146.0,601.0,595.0,1.0,-0.43318409026302795,1,0.0,3,1,62,67,96,67,82,65,73,1.0,0.0
1321,1322,236.0,374.0,1007.0,0.0,-0.43318409026302795,7,0.0,5,0,42,79,79,59,61,87,65,1.0,0.0
1322,1323,304.0,468.0,1315.0,0.0,-0.43318409026302795,10,1.0,2,0,46,52,87,80,76,73,76,0.0,1.0
1323,1324,203.0,12.0,796.0,1.0,-0.43318409026302795,3,0.0,4,1,92,63,100,97,91,87,68,1.0,0.0
1324,1325,91.0,396.0,358.0,0.0,-0.43318409026302795,10,0.0,33,0,94,89,96,98,61,95,67,1.0,0.0
1325,1326,376.0,45.0,1688.0,1.0,-0.43318409026302795,2,0.0,31,1,89,99,89,71,74,94,78,1.0,0.0
1326,1327,75.0,211.0,293.0,1.0,-0.43318409026302795,1,0.0,16,1,90,100,98,95,97,74,63,1.0,0.0
1327,1328,364.0,395.0,1638.0,1.0,-0.43318409026302795,5,0.0,15,1,69,81,83,68,76,90,95,1.0,0.0
1328,1329,204.0,334.0,824.0,0.0,-0.43318409026302795,7,1.0,5,0,40,51,67,63,98,54,79,0.0,1.0
1329,1330,34.0,584.0,155.0,1.0,2.3084873670979085,10,0.0,3,1,42,92,60,54,68,69,76,1.0,0.0
1330,1331,4.0,147.0,16.0,0.0,-0.43318409026302795,8,0.0,4,0,82,91,69,61,79,76,83,1.0,0.0
1331,1332,26.0,140.0,112.0,0.0,-0.43318409026302795,1,1.0,29,0,82,93,67,79,84,90,64,0.0,1.0
1332,1333,222.0,331.0,924.0,1.0,-0.43318409026302795,7,1.0,18,1,76,80,93,74,73,63,81,0.0,1.0
1333,1334,236.0,246.0,1004.0,0.0,-0.43318409026302795,2,0.0,16,0,80,62,66,88,75,98,68,1.0,0.0
1334,1335,69.0,431.0,278.0,1.0,-0.43318409026302795,0,0.0,23,1,87,90,92,62,96,77,80,1.0,0.0
1335,1336,246.0,129.0,1051.0,0.0,2.3084873670979085,3,0.0,28,0,91,98,60,88,63,78,95,1.0,0.0
1336,1337,244.0,596.0,1044.0,0.0,-0.43318409026302795,7,0.0,31,0,100,94,94,87,65,83,95,1.0,0.0
1337,1338,78.0,533.0,302.0,0.0,-0.43318409026302795,9,0.0,5,0,56,60,88,96,57,68,76,1.0,0.0
1338,1339,129.0,482.0,559.0,1.0,-0.43318409026302795,2,0.0,6,1,84,86,96,95,75,61,99,1.0,0.0
1339,1340,71.0,321.0,283.0,1.0,-0.43318409026302795,1,0.0,33,1,86,86,64,61,97,97,91,1.0,0.0
1340,1341,293.0,677.0,1244.0,0.0,-0.43318409026302795,7,0.0,0,0,79,67,72,50,75,95,62,1.0,0.0
1341,1342,181.0,207.0,708.0,0.0,-0.43318409026302795,6,1.0,19,0,99,78,61,64,75,66,76,0.0,1.0
1342,1343,256.0,693.0,1118.0,0.0,-0.43318409026302795,2,0.0,26,0,95,79,95,62,69,82,94,1.0,0.0
1343,1344,171.0,344.0,681.0,0.0,-0.43318409026302795,1,0.0,3,0,65,67,90,99,93,91,99,1.0,0.0
1344,1345,207.0,662.0,857.0,1.0,-0.43318409026302795,2,0.0,10,1,85,90,61,94,86,79,90,1.0,0.0
1345,1346,338.0,535.0,1505.0,0.0,-0.43318409026302795,5,0.0,24,0,99,82,81,98,86,85,85,1.0,0.0
1346,1347,100.0,141.0,417.0,0.0,-0.43318409026302795,5,0.0,1,0,88,62,65,98,92,64,82,1.0,0.0
1347,1348,337.0,451.0,1491.0,0.0,-0.43318409026302795,1,0.0,25,0,100,87,88,100,89,98,71,1.0,0.0
1348,1349,349.0,686.0,1556.0,0.0,-0.43318409026302795,10,0.0,15,0,62,63,94,74,75,86,100,1.0,0.0
1349,1350,381.0,390.0,1722.0,1.0,2.3084873670979085,10,0.0,3,1,84,75,61,87,86,67,93,1.0,0.0
1350,1351,327.0,206.0,1437.0,0.0,-0.43318409026302795,3,1.0,14,0,60,61,71,60,69,91,84,0.0,1.0
1351,1352,254.0,172.0,1086.0,1.0,-0.43318409026302795,9,0.0,31,1,96,76,74,92,96,74,99,1.0,0.0
1352,1353,45.0,336.0,202.0,0.0,-0.43318409026302795,2,1.0,9,0,58,81,100,97,74,90,87,0.0,1.0
1353,1354,245.0,38.0,1045.0,0.0,-0.43318409026302795,1,0.0,8,0,90,67,73,82,66,75,90,1.0,0.0
1354,1355,0.0,410.0,1.0,1.0,-0.43318409026302795,2,0.0,22,1,75,80,65,80,55,86,95,1.0,0.0
1355,1356,26.0,349.0,115.0,0.0,-0.43318409026302795,3,0.0,11,0,76,82,74,79,81,93,72,1.0,0.0
1356,1357,269.0,14.0,1163.0,0.0,2.3084873670979085,10,0.0,2,0,81,100,64,61,91,76,93,1.0,0.0
1357,1358,17.0,429.0,52.0,0.0,-0.43318409026302795,2,0.0,21,0,73,98,72,100,77,62,69,1.0,0.0
1358,1359,278.0,54.0,1194.0,0.0,-0.43318409026302795,1,0.0,28,0,60,64,84,64,66,96,99,1.0,0.0
1359,1360,333.0,230.0,1466.0,0.0,2.3084873670979085,9,0.0,4,0,89,100,72,73,78,67,91,1.0,0.0
1360,1361,448.0,366.0,1985.0,1.0,-0.43318409026302795,4,0.0,35,1,91,98,93,93,88,96,97,1.0,0.0
1361,1362,93.0,67.0,374.0,1.0,-0.43318409026302795,6,0.0,27,1,85,72,80,85,94,96,87,1.0,0.0
1362,1363,119.0,71.0,487.0,1.0,-0.43318409026302795,0,1.0,14,1,81,84,69,99,55,68,73,0.0,1.0
1363,1364,400.0,337.0,1771.0,0.0,-0.43318409026302795,10,0.0,1,0,67,63,65,95,52,84,77,1.0,0.0
1364,1365,230.0,60.0,961.0,1.0,-0.43318409026302795,4,0.0,29,1,86,71,86,93,99,92,77,1.0,0.0
1365,1366,91.0,649.0,363.0,0.0,-0.43318409026302795,1,0.0,33,0,94,85,78,66,95,87,95,1.0,0.0
1366,1367,419.0,97.0,1852.0,1.0,-0.43318409026302795,1,0.0,18,1,83,96,72,81,86,93,75,1.0,0.0
1367,1368,228.0,366.0,955.0,1.0,-0.43318409026302795,2,0.0,11,1,98,77,91,88,87,76,68,1.0,0.0
1368,1369,198.0,507.0,782.0,0.0,2.3084873670979085,5,0.0,3,0,46,63,60,61,66,91,97,1.0,0.0
1369,1370,442.0,689.0,1954.0,1.0,-0.43318409026302795,2,0.0,19,1,95,92,73,94,73,70,94,1.0,0.0
1370,1371,359.0,564.0,1603.0,1.0,-0.43318409026302795,1,0.0,31,1,88,68,81,68,73,61,93,1.0,0.0
1371,1372,209.0,230.0,861.0,1.0,-0.43318409026302795,5,1.0,28,1,90,73,78,72,63,88,72,0.0,1.0
1372,1373,195.0,630.0,773.0,1.0,-0.43318409026302795,10,0.0,11,1,100,60,87,60,86,93,75,1.0,0.0
1373,1374,84.0,400.0,327.0,1.0,-0.43318409026302795,1,0.0,16,1,76,76,92,86,79,85,78,1.0,0.0
1374,1375,206.0,366.0,846.0,1.0,-0.43318409026302795,3,0.0,4,1,73,73,81,78,82,85,66,1.0,0.0
1375,1376,125.0,534.0,541.0,0.0,-0.43318409026302795,1,0.0,15,0,96,95,67,88,68,93,75,1.0,0.0
1376,1377,151.0,181.0,626.0,1.0,-0.43318409026302795,4,0.0,31,1,85,87,99,65,66,95,77,1.0,0.0
1377,1378,222.0,500.0,932.0,1.0,-0.43318409026302795,4,0.0,29,1,91,93,62,63,100,85,85,1.0,0.0
1378,1379,182.0,230.0,714.0,1.0,-0.43318409026302795,5,0.0,27,1,61,85,92,62,64,66,95,1.0,0.0
1379,1380,23.0,551.0,88.0,1.0,-0.43318409026302795,1,0.0,29,1,79,69,78,78,99,61,87,1.0,0.0
1380,1381,391.0,456.0,1750.0,0.0,-0.43318409026302795,2,0.0,23,0,99,75,79,87,63,90,90,1.0,0.0
1381,1382,365.0,111.0,1640.0,0.0,-0.43318409026302795,2,0.0,32,0,81,64,81,92,87,84,95,1.0,0.0
1382,1383,236.0,359.0,1006.0,0.0,-0.43318409026302795,5,0.0,9,0,91,87,71,98,93,83,81,1.0,0.0
1383,1384,108.0,551.0,448.0,0.0,-0.43318409026302795,3,0.0,16,0,91,84,95,97,88,70,77,1.0,0.0
1384,1385,419.0,25.0,1849.0,1.0,-0.43318409026302795,2,0.0,29,1,100,79,77,61,79,70,69,1.0,0.0
1385,1386,338.0,512.0,1503.0,0.0,-0.43318409026302795,3,1.0,5,0,60,69,80,87,100,93,92,0.0,1.0
1386,1387,69.0,486.0,279.0,1.0,-0.43318409026302795,3,0.0,14,1,90,95,68,75,71,68,95,1.0,0.0
1387,1388,403.0,539.0,1795.0,1.0,-0.43318409026302795,2,0.0,20,1,94,88,78,99,65,76,68,1.0,0.0
1388,1389,124.0,306.0,532.0,0.0,-0.43318409026302795,2,0.0,28,0,90,79,64,93,81,63,76,1.0,0.0
1389,1390,268.0,103.0,1148.0,0.0,2.3084873670979085,2,0.0,13,0,78,89,83,80,67,90,93,1.0,0.0
1390,1391,53.0,493.0,218.0,1.0,2.3084873670979085,9,1.0,3,1,40,73,88,95,64,61,92,0.0,1.0
1391,1392,26.0,443.0,118.0,0.0,-0.43318409026302795,5,0.0,26,0,97,84,70,90,97,95,87,1.0,0.0
1392,1393,376.0,366.0,1690.0,1.0,2.3084873670979085,3,0.0,8,1,84,98,71,62,89,86,67,1.0,0.0
1393,1394,81.0,428.0,316.0,0.0,-0.43318409026302795,3,0.0,4,0,64,66,56,59,68,68,84,1.0,0.0
1394,1395,230.0,191.0,964.0,1.0,-0.43318409026302795,4,1.0,20,1,89,88,86,77,87,88,78,0.0,1.0
1395,1396,53.0,147.0,217.0,1.0,-0.43318409026302795,3,0.0,34,1,99,93,98,74,87,88,78,1.0,0.0
1396,1397,426.0,435.0,1903.0,1.0,-0.43318409026302795,2,0.0,42,1,85,96,98,85,95,96,97,1.0,0.0
1397,1398,138.0,686.0,585.0,1.0,-0.43318409026302795,6,0.0,4,1,89,78,89,91,76,96,81,1.0,0.0
1398,1399,175.0,396.0,694.0,0.0,-0.43318409026302795,6,1.0,14,0,97,92,64,93,60,63,90,0.0,1.0
1399,1400,329.0,99.0,1447.0,1.0,-0.43318409026302795,1,0.0,29,1,86,100,86,96,73,60,77,1.0,0.0
1400,1401,257.0,458.0,1119.0,0.0,-0.43318409026302795,3,0.0,34,0,72,86,69,81,67,98,72,1.0,0.0
1401,1402,207.0,23.0,848.0,1.0,-0.43318409026302795,3,0.0,1,1,63,78,97,67,72,64,67,1.0,0.0
1402,1403,331.0,368.0,1456.0,1.0,-0.43318409026302795,5,0.0,27,1,99,78,92,65,90,96,96,1.0,0.0
1403,1404,204.0,213.0,818.0,0.0,-0.43318409026302795,4,0.0,30,0,81,85,64,61,86,80,83,1.0,0.0
1404,1405,101.0,431.0,418.0,1.0,-0.43318409026302795,10,0.0,33,1,72,80,84,91,96,93,74,1.0,0.0
1405,1406,92.0,460.0,368.0,0.0,-0.43318409026302795,1,0.0,15,0,94,98,65,98,78,96,86,1.0,0.0
1406,1407,354.0,610.0,1578.0,0.0,-0.43318409026302795,2,0.0,5,0,58,71,73,65,63,85,64,1.0,0.0
1407,1408,263.0,553.0,1134.0,1.0,-0.43318409026302795,3,0.0,29,1,61,86,78,80,94,60,88,1.0,0.0
1408,1409,398.0,568.0,1762.0,0.0,2.3084873670979085,1,0.0,28,0,89,76,100,100,99,68,79,1.0,0.0
1409,1410,413.0,667.0,1835.0,0.0,2.3084873670979085,9,0.0,1,0,96,58,65,62,76,93,77,1.0,0.0
1410,1411,236.0,463.0,1008.0,0.0,-0.43318409026302795,2,0.0,22,0,96,73,80,99,91,82,91,1.0,0.0
1411,1412,222.0,372.0,926.0,1.0,-0.43318409026302795,6,0.0,21,1,60,88,75,86,72,80,69,1.0,0.0
1412,1413,448.0,564.0,1988.0,1.0,-0.43318409026302795,2,0.0,34,1,93,65,81,94,92,60,100,1.0,0.0
1413,1414,230.0,507.0,978.0,1.0,-0.43318409026302795,3,0.0,33,1,93,63,69,97,64,82,83,1.0,0.0
1414,1415,91.0,522.0,361.0,0.0,-0.43318409026302795,10,1.0,3,0,58,65,72,98,56,59,81,0.0,1.0
1415,1416,268.0,41.0,1147.0,0.0,2.3084873670979085,1,0.0,0,0,73,85,84,88,78,87,76,1.0,0.0
1416,1417,254.0,324.0,1090.0,1.0,-0.43318409026302795,9,0.0,3,1,93,51,58,70,63,64,89,1.0,0.0
1417,1418,248.0,579.0,1056.0,0.0,-0.43318409026302795,0,0.0,20,0,92,66,77,96,92,62,90,1.0,0.0
1418,1419,200.0,458.0,787.0,1.0,-0.43318409026302795,1,0.0,18,1,99,99,69,92,95,79,81,1.0,0.0
1419,1420,301.0,16.0,1278.0,0.0,-0.43318409026302795,1,0.0,35,0,99,96,99,91,94,92,99,1.0,0.0
1420,1421,405.0,484.0,1810.0,0.0,-0.43318409026302795,2,0.0,3,0,73,70,80,74,71,90,80,1.0,0.0
1421,1422,320.0,618.0,1420.0,0.0,-0.43318409026302795,1,0.0,27,0,87,91,92,66,62,89,76,1.0,0.0
1422,1423,340.0,334.0,1520.0,1.0,-0.43318409026302795,4,0.0,32,1,86,78,81,87,99,71,97,1.0,0.0
1423,1424,227.0,549.0,953.0,1.0,-0.43318409026302795,1,0.0,30,1,89,93,71,84,63,61,76,1.0,0.0
1424,1425,367.0,174.0,1647.0,1.0,-0.43318409026302795,7,0.0,3,1,96,64,85,86,93,92,65,1.0,0.0
1425,1426,338.0,234.0,1497.0,0.0,-0.43318409026302795,2,1.0,19,0,90,73,71,68,74,87,66,0.0,1.0
1426,1427,18.0,166.0,56.0,0.0,-0.43318409026302795,2,0.0,9,0,98,65,66,87,78,84,91,1.0,0.0
1427,1428,313.0,200.0,1368.0,1.0,-0.43318409026302795,3,0.0,26,1,85,87,85,69,80,99,93,1.0,0.0
1428,1429,311.0,548.0,1350.0,0.0,-0.43318409026302795,1,0.0,28,0,85,96,100,75,63,87,89,1.0,0.0
1429,1430,245.0,545.0,1049.0,0.0,2.3084873670979085,1,0.0,35,0,89,94,92,98,92,92,99,1.0,0.0
1430,1431,201.0,385.0,791.0,1.0,-0.43318409026302795,4,0.0,32,1,93,97,93,66,83,88,79,1.0,0.0
1431,1432,26.0,189.0,113.0,0.0,2.3084873670979085,2,0.0,35,0,96,91,95,88,89,85,92,1.0,0.0
1432,1433,92.0,140.0,364.0,0.0,-0.43318409026302795,3,0.0,26,0,84,64,98,100,89,79,96,1.0,0.0
1433,1434,71.0,631.0,284.0,1.0,-0.43318409026302795,3,0.0,14,1,76,97,99,83,74,94,99,1.0,0.0
1434,1435,204.0,145.0,816.0,0.0,-0.43318409026302795,4,0.0,26,0,80,78,71,69,76,97,77,1.0,0.0
1435,1436,204.0,409.0,832.0,0.0,-0.43318409026302795,5,1.0,3,0,63,77,89,79,79,60,81,0.0,1.0
1436,1437,113.0,633.0,473.0,1.0,-0.43318409026302795,1,0.0,33,1,90,86,100,90,76,66,83,1.0,0.0
1437,1438,62.0,293.0,254.0,1.0,-0.43318409026302795,1,0.0,35,1,85,93,85,91,86,94,89,1.0,0.0
1438,1439,210.0,398.0,876.0,0.0,-0.43318409026302795,1,0.0,22,0,78,81,94,64,61,91,88,1.0,0.0
1439,1440,245.0,567.0,1050.0,0.0,-0.43318409026302795,2,0.0,23,0,74,90,90,80,91,92,100,1.0,0.0
